data_id,name,fold_nr,metric,string_encoder,imputer,learning_algorithm,cv_score,fit_time,predict_time
42738,open_payments,1,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8814801245229045,4.430852890014648,0.18807387351989746
42738,open_payments,2,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.891177728145389,4.4559080600738525,0.18792486190795898
42738,open_payments,3,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8779616264391693,4.531233072280884,0.19066190719604492
42738,open_payments,4,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.876497577057971,4.430773019790649,0.1861410140991211
42803,road-safety,0,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.47184170192107494,21.887800216674805,0.5566458702087402
42803,road-safety,1,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.46672886801811947,21.78007674217224,0.551929235458374
42803,road-safety,2,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.47353844430054887,21.849838972091675,0.5581729412078857
42803,road-safety,3,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.4734099107917462,21.96208620071411,0.5398287773132324
42803,road-safety,4,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.46403821123760775,21.88668394088745,0.5426647663116455
43044,drug-directory,0,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.08367816000272797,8.725927829742432,0.28991103172302246
43044,drug-directory,1,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.09939191040894048,9.142394065856934,0.2629389762878418
43044,drug-directory,2,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.10276718421532632,8.697216033935547,0.2639448642730713
43044,drug-directory,3,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.08376310898454095,8.90519404411316,0.2405996322631836
43044,drug-directory,4,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.08062001369521436,8.627089977264404,0.2323141098022461
43508,Anime-Data,0,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.6639214325498767,0.31084108352661133,0.03328275680541992
43508,Anime-Data,1,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.5718468374970332,0.3054800033569336,0.0324549674987793
